ph,Hardness,Solids,Chloramines,Sulfate,Potability
7.080794504276819,146.9702452251051,163.6745837197548,7.687037185889347,333.7757766108134,0
7.080794504276819,230.80948246855667,274.1878104448006,7.136498391730543,369.3100077981302,0
7.521051678672175,267.05964744893066,268.6537374090525,10.449450309656791,333.7757766108134,0
8.550875469289338,231.2487868055436,289.18419953077176,7.822528490547928,369.264222748674,0
10.308477656813704,217.2197464316332,276.532351844107,8.912266340684624,369.5312063532323,0
7.080794504276819,252.6704690341004,293.68674184052213,9.90614662722374,433.9522119479901,0
7.371085073209565,207.71682442123483,249.1383716589005,9.616330436939966,362.3001800484017,0
11.180694664461903,228.3008603612537,166.00392746647066,6.094000530523799,333.7757766108134,0
6.506487766502467,202.28593794959164,170.87076901837233,6.201982767323312,326.66236831259846,0
6.643935774662305,151.8896001137799,109.09194592323075,3.749625148300965,240.93672213751188,0
5.033773989751668,155.32147750080298,349.7180748262682,7.121477448104934,320.1154970205283,0
6.91260756198984,155.7404952352641,179.73178859011827,4.916302562031351,275.9082278598395,0
7.977635990880497,245.89513040867456,321.7006916009624,9.63563608296433,399.5831549217664,0
6.078335836509272,197.50191189847263,359.5779218259479,8.130472208247298,379.5277062923906,0
6.242414484103846,191.90872954929208,281.4941179162288,7.130436799595529,319.3067850802741,0
6.063354789891076,160.76731128492577,147.75145595752912,7.484103646670236,305.82855327870027,0
8.129585513966727,177.89896662548156,278.3421769634046,9.00600774687328,334.4385388035782,0
9.56240594378952,202.01364260009225,130.41829140394103,5.820655207859319,327.1188240167457,0
8.167792632308252,200.91375467195093,271.4136290294348,7.262416638654269,344.16113431571995,0
8.594416135206476,270.0227058523104,157.91675351127245,5.91269062429658,333.7757766108134,0
7.080794504276819,167.38612732636108,209.44620814413165,4.963124049313229,333.7757766108134,0
6.825467900630395,187.0517096660741,461.4012684950231,6.137757462086741,352.7021822368813,0
7.861177700998561,204.274241099894,251.4502412478556,7.923315374812149,338.2138034436881,0
4.965773559644967,220.84863863404016,218.0274489792894,6.250578031106523,311.5981359666635,0
6.207432967614718,192.93702709690675,134.42603471136692,5.819022939611381,325.90656176552847,0
7.080794504276819,157.00128743205116,200.67105328107053,8.071051028920468,333.7757766108134,0
9.76925100608684,264.2656542791372,84.7167738143048,8.349709766709022,359.26854259335056,0
9.630665479903348,152.8624334841574,236.41702565303868,6.925706079789448,333.1483176590248,0
5.187471605436375,104.75242498882724,200.6007872720117,6.913910913807519,333.7757766108134,0
7.633570087677555,199.6529995778644,163.1215497397505,9.900546897053909,358.56628208672083,0
5.771199049813688,155.05089305064115,249.0944400956197,6.531261269813094,297.0093193941144,0
6.579969329401555,197.2269809109493,176.57084176493282,4.506293474405815,290.2898942591159,0
4.80115436807586,180.7728707563664,135.56734397114704,8.977286380775292,322.06244697172207,0
7.948815718151566,238.2364096995999,191.2945836544024,5.851964962404888,333.7757766108134,0
6.906992171811655,216.7852908400248,199.9123914904896,7.302351651289456,340.10602778835107,0
7.080794504276819,281.2686670205161,224.5209080786068,6.773698985660693,343.635821280367,0
7.080794504276819,190.77945990455603,122.24310506438516,4.646211052742901,308.56488629958307,0
8.46133087400179,212.58136638921465,344.0677644574729,8.679151555836665,384.85538150301073,0
7.726134807902507,233.9478636629705,216.67868741326367,6.313181872058335,340.27317142046405,0
7.080794504276819,247.66157328612303,195.4949934128828,8.769670289862692,333.7757766108134,0
8.927078148301744,241.87510504564688,228.21254376566583,8.54973827385147,367.97555785867627,0
6.208015539719022,153.2211063194914,173.58796365042127,8.21493885317026,328.2820289976498,0
6.128425635295917,141.4924095070385,96.15832709692548,7.62791913004187,277.9517037266149,0
7.080794504276819,202.2548327878382,119.81740191012996,9.189106138402456,339.9839345788829,0
7.308048848275572,274.7049504716489,146.00539521891906,8.105802881560642,384.56485247977776,0
7.080794504276819,170.09923566929564,399.06190271014873,6.554996212799919,333.7757766108134,0
8.640886408909486,201.5687240953636,264.7371323896156,6.967094561617943,352.3065857102104,0
7.080794504276819,205.50945715452,204.0692767150048,6.810069234906923,355.2659228857551,0
8.153210075272153,127.14489180603142,102.8092949674048,5.828357794463706,267.6368856420806,0
8.293720110388866,206.1604148879135,352.16385970173644,6.440999765643898,347.06224073011657,0
7.080794504276819,233.85034500527053,211.36286764159297,6.689877624940245,333.7757766108134,0
7.080794504276819,237.677383112304,260.0907525933065,7.074531320872402,372.6002964294522,0
9.489972878325856,234.06996516164725,155.13740377963157,4.735332223870278,333.7757766108134,0
7.83097634338162,190.79904405060967,76.95063934702985,4.8452054756401095,292.5158244968426,0
4.430281211546542,139.68575880006665,288.62257169818787,8.96137237710277,298.37945836409085,0
7.240739638887768,201.186804455864,237.8309955637777,7.751285440069857,340.9836833605511,0
7.080794504276819,260.205359611888,195.17724799117624,8.764168678117553,368.82103684917774,0
6.867301321799131,174.1849763847294,241.1215347052457,5.529942235981782,297.6555748707137,0
6.129637014813746,200.2781822057384,309.8994841451828,8.830102319230392,348.8681540852299,0
7.917049443177883,278.0563209975309,271.9228056064627,9.220128211470378,424.7879958935085,0
6.511618075241813,181.8734217289644,291.36814623869736,7.685775096243834,345.75163845059745,0
5.32381558430839,232.36857996920327,376.2575267985834,8.879822933865775,380.57647200065134,0
6.769572868656792,168.93707245387174,110.67181147840996,7.121263608584251,305.79495029776217,0
5.877974040440475,141.61528668804954,136.52293199392614,5.701659125426225,279.7824004075164,0
9.534021716164196,201.9552080399875,94.72614920464734,6.1057084885387765,319.5764201936523,0
6.340027628047595,225.02814848907,452.2250666548316,5.809031561747345,363.0057551139804,0
8.661592429959121,284.09835153725896,270.8847646025308,7.897856522244711,333.7757766108134,0
5.653506134793232,146.59023231546948,164.62460086163887,6.501596204518965,299.6446113791317,0
6.6260121840753055,112.29948548284678,258.3989410371155,7.658746878098305,312.2470431487001,0
7.793833572993554,176.86648289401776,183.44680360836188,7.567676884281859,338.22959726982435,0
7.593127650277594,261.56617263863296,183.71057201088257,6.297542535705276,333.7757766108134,0
7.362736501949787,185.692181022348,162.6844860625852,5.317019274608898,316.9186484987878,0
9.32030544529501,129.82385854680206,160.02138319545114,4.405034532267237,271.67056164356967,0
3.719791644371925,248.8592672843447,235.90932128656053,7.683742220804051,351.5554822099039,0
6.655605025818962,216.44117153408857,205.7184570844356,8.984236816261834,333.7757766108134,0
9.868877880662472,214.16623531463387,153.2685591412205,3.351597819645086,297.0841735120907,0
5.590614435866259,229.192139486151,353.70735515224266,7.989640669861106,333.7757766108134,0
5.554436511156818,229.1228285838824,313.44460394369867,7.761431064306929,333.7757766108134,0
4.126528715100222,125.4748835138738,112.15945901592887,5.366011335667973,261.44479767930693,0
5.970035656942926,230.4493293243112,163.24115196182345,5.293918606634048,315.18612058925714,0
7.080794504276819,229.77134953009045,161.6226230660764,4.933662227016633,333.7757766108134,0
8.369154353699956,183.50037840417843,129.75900334111302,6.600853063787393,315.90112160498813,0
6.284248242254425,190.0176485856823,122.06681209872296,7.910711202319294,333.7757766108134,0
11.26782838471403,161.89636216322413,60.403698680253335,7.205414119605922,333.7757766108134,0
9.298018008096014,163.0388345752384,139.90513403071998,4.249701619995494,333.7757766108134,0
7.895469245942458,154.26578033555626,77.6961611884175,7.205262042399628,258.3128793986873,0
7.947485785725746,269.80940702116914,344.4077343351387,6.958283209737815,390.1042228776426,0
10.026159156427404,224.26635768460807,149.6217783316075,7.428313128360553,336.97294962953515,0
6.48819323961521,225.4819087637101,348.64427893484736,8.951692284573435,385.5056353657395,0
5.869736755337525,207.7254551598048,222.4421823589068,6.5977643395030885,352.5639869759799,0
7.080794504276819,220.81370245025343,214.1031962366429,6.324879788817687,335.8458627247201,0
5.304142660215901,160.9683582363086,252.9951155745438,6.28604310963364,300.50068924411187,0
7.533614822992929,186.9182450854363,116.42727540809403,5.890684293730958,333.7757766108134,0
4.07760772456597,207.83804788598505,181.94954139925431,7.923973951449605,333.7757766108134,0
7.080794504276819,105.85926357195498,379.2814217716675,5.609440345508508,333.7757766108134,0
7.0861684008433095,189.1453776814234,43.04492483085919,3.615890517202109,259.37332176941635,0
6.271012171064563,213.44468499464287,248.46141872428984,8.372997048507226,333.7757766108134,0
7.95776834399615,276.7335689074048,171.62398420975344,7.841541552765099,397.431962226721,0
8.875642278454443,228.9215871862097,284.87708597824303,5.318731980337871,351.9607231772035,0
7.080794504276819,192.447171018824,182.57569271194703,7.472249065980871,313.7765457896923,0
6.613709117641848,141.1289215214313,256.4856949625744,7.22297155669755,295.23689211539164,0
7.735705021751655,137.31816582716152,167.23977243645788,7.675826174302703,282.53989232753565,0
9.925041328429108,238.7133933823553,107.046031822988,6.110019418331791,351.5974226871131,0
9.002583109651113,202.9907652715344,195.2312486468928,7.244753274494474,330.36151226896965,0
5.095766464935885,273.40844807965914,263.0729845475983,10.219804099110648,380.2014982103235,0
8.594677108362674,263.7645926846328,232.20120613390384,6.394463065325563,383.9625917765638,0
7.083779060507377,112.82025397576253,85.80245561280903,4.210284080582492,234.85269925804803,0
7.682872498072526,180.7013754732779,121.05721934269565,5.396716118190096,296.2388768643903,0
7.080794504276819,133.81311481316772,182.72505973053455,5.911870511633376,333.7757766108134,0
6.419772473512519,208.76024762661592,307.5968144019092,7.767863486950716,333.7757766108134,0
4.443238899143103,178.9562057574612,250.0853224756482,4.948814508726159,298.57667599919296,0
6.978664262373817,183.24279619429385,231.14446075687889,6.500825401623311,323.1557768835911,0
6.623613565745125,203.030141349452,171.67301297022456,6.049600899198109,311.72628825094733,0
3.664710561719395,201.0973162217649,281.0275662504674,5.682035301583484,330.02353056666266,0
4.814135620889671,205.21404105658868,176.50405049112055,8.12108014749549,350.4879386993514,0
5.779673705175217,199.586080284079,241.6035432097404,9.458128323622883,333.7757766108134,0
6.93781878337901,177.57814191742156,126.26197921957626,7.380882984336822,333.7757766108134,0
7.436782609345538,208.0940040093124,285.44616286980386,6.500052537164006,339.0238981601926,0
4.723312573250525,252.274895005436,228.33192041516585,5.922450614186979,378.56030360783154,0
9.380658050788323,265.0612161493896,151.5678983399899,4.271544671064371,333.3344692970964,0
7.810144933196836,187.3150477385611,204.1888992581832,7.214895724180281,325.22888082252274,0
9.436637164251444,143.7884118270435,207.24930359306745,7.700100188125377,333.7757766108134,0
9.406325752898285,216.76215866041707,279.4858944543105,6.156110794077742,355.47303468825606,0
6.32125931522299,207.25770955362344,85.32139516959518,5.987876583564684,286.4892804214003,0
7.080794504276819,217.36974600866083,179.84327439446446,8.59416288489055,333.7757766108134,0
4.7053564957747,103.17358697810718,195.5576505156686,6.7672979897863685,333.7757766108134,0
8.896418988301798,222.25629288902,88.70902965942287,6.011342433002107,332.0026304057902,0
6.581878201548969,272.9827446610101,371.6944440353849,8.11473101538499,416.0834805385996,0
6.755145901551625,231.2601312960317,185.3669864747702,8.757133178602194,342.5480142026662,0
7.080794504276819,185.75572785563844,273.4517428802764,8.932763593498796,333.7757766108134,0
7.080794504276819,185.8467966778486,149.71949025291872,6.66634287546027,346.48618873704487,0
6.945224092344811,220.96004111995595,364.3831087570425,5.55166044710827,337.96389055440017,0
5.742110407437118,188.2166040178224,268.31610410687944,6.202721182268095,318.3766763853137,0
5.596627849736466,177.213791697649,179.25352120318877,8.435470110486323,303.7341659167977,0
7.350378986684694,193.63336684342391,267.3608556736884,10.41658888057755,309.4168828022096,0
6.262798867453871,206.88974832096005,314.14525805340725,4.528076190732979,349.73466158479204,0
9.927023723224528,208.4907383229773,196.6699279150528,8.008618310012316,340.2378242732727,0
5.381407519092974,175.57430659625325,153.7199994401747,7.457245263944493,312.35493798274183,0
4.961352728384606,166.25996162297542,222.29230089547443,9.922077892734912,295.131831185993,0
6.4570975247378914,192.26494470628745,183.4004680554661,8.832137591649273,335.9701137014056,0
6.53936951037342,214.638602791759,212.30431409205084,6.485594270819234,336.9748612668876,0
6.252410004649734,225.78410088181147,239.20254778223585,7.018164992223185,303.7916880582656,0
7.967344823111111,180.531706882548,193.8403743152532,9.86823789169532,325.4968478984836,0
7.080794504276819,212.7316900178758,370.3070811993558,5.040319510799422,351.0644583570087,0
7.60952119012474,223.2883935684083,408.7978957260728,7.030699301374778,310.63244990609746,0
6.887863943894864,173.32502242479376,199.47924178410108,7.488703142936128,334.0980227111919,0
9.879071257570804,208.90564522641387,146.7367066933847,6.24024762050264,366.8176388395701,0
7.638761770450097,178.2716356163275,183.0850267385409,6.5480978205934415,362.3328716997573,0
6.961891686003921,223.59583899581307,311.01684276906354,3.692065358403253,343.8272756683763,0
8.060609623630814,208.04271074179587,154.89325660001313,5.620298799083457,361.97042412905046,0
7.240271791102996,213.42313924496764,234.3296269427995,5.9278681269137286,328.35920602699804,0
7.486779708528253,199.6777844725584,253.96011782376888,4.960558357925921,342.4535457088596,0
8.410460642866257,234.87652439147607,275.5434526324007,5.68171619688383,362.48956029154095,0
6.143921454143699,175.27407595533003,290.7216965421457,12.062536203606816,287.6981570714125,0
6.096179889884819,174.87162930711008,163.1423337543478,8.063020678594038,333.7757766108134,0
6.3848240094579065,243.6880748737545,399.6029895088635,6.697657120584026,297.1855494832449,0
9.46266601699853,225.3993069787851,122.24624603764092,2.9813789663386965,387.09872005511255,0
7.868147086463669,199.0359730490921,204.3410573519397,6.210993673823739,337.9160907650076,0
5.873157137066786,153.67338148945828,219.1076356983021,9.752878651924869,319.35674331995256,0
7.080794504276819,186.8730136696725,260.0452887660473,8.493528783857071,320.6934845979114,0
6.529304448100373,210.0040334970035,289.7008760585726,4.250150948976286,333.7757766108134,0
5.152203721876962,207.29925980734384,270.0010687986532,6.691806011874911,333.7757766108134,0
7.858662778844826,210.9547539715404,267.0385347345829,6.509065394637483,341.3418986714621,0
7.704410252313842,234.63595110392544,220.5737916492156,8.12440319025818,333.7757766108134,0
6.728004385653386,201.1268956256237,228.88788064695444,7.663987986322337,319.46349086183164,0
10.46450247726032,190.99484831095265,67.00775053800422,6.879857695471123,333.7757766108134,0
9.112786250314787,205.9410720799665,208.68627979306973,6.962789991381202,330.9342897660254,0
8.07980835815327,174.1610935117429,126.77841495616411,7.295211586223173,333.58254177929126,0
7.078659419377965,232.5818483030484,261.7778950840208,3.914353183720874,334.1611266826414,0
7.080794504276819,139.3311517595722,29.122112468274267,10.338233980802318,343.31802082745713,0
8.043889299098865,169.68822486897415,88.96195118425881,7.837861188542399,328.93981708544,0
7.040244978430556,192.955982524112,209.8842940969269,6.422359010887423,320.94884424973674,0
5.483974108801343,166.16183690283327,211.44975257847105,7.607610852809875,322.73309440942603,0
8.534406879569957,248.5774824415473,223.7230326677125,2.9937440607391426,366.1462493572561,0
7.26659453474728,176.85369633581055,148.59059660678645,8.261778152453603,327.17225244295366,0
6.256651147926919,181.0723072514765,169.05801524400718,11.586151077767036,333.7757766108134,0
7.240351005742477,201.99719579558885,144.62674308376984,6.737176049704408,314.04313722531634,0
8.692115322047213,144.2363578280657,25.52962803650125,9.202633941435824,347.9751368047353,0
8.639540977998708,168.61396655389785,70.13211786707303,8.4516010448867,355.2138965988797,0
7.179864148534108,180.8542106109496,108.5955375155814,8.263503442433247,341.3024863096711,0
7.163999222574383,203.78159785067467,342.2607212657433,9.412034556261546,320.25891722842846,0
8.926113143092786,189.9879470494756,152.49620244390508,7.07622168565009,341.52687340850866,0
6.35311030182946,206.2698099355494,184.0903731547043,3.723776180465787,348.20986313265814,0
6.681553567542745,238.51244061504585,261.3221181192403,6.30445910663101,309.23700929091484,0
5.44532598066911,201.37945912207348,280.01118178803137,7.208945954961548,331.58748389562743,0
7.539881892843843,185.82597533815368,215.75245220759805,7.442998712138735,333.07963014214306,0
7.080794504276819,199.91801362570047,153.35511432930903,8.092377054691525,303.3271816401638,0
4.370476580258797,188.6540372531146,295.4233816533554,8.117114132677262,301.02218217666064,0
10.316400384553162,217.2668424334475,106.76508475429378,3.445514571005745,397.7549459751925,0
6.599593818953803,198.323260816452,210.7888716644148,6.23423148205243,331.49563679988063,0
4.197583589415031,189.47367665563823,312.9212770367485,7.105204272353481,333.7757766108134,0
7.920794564373236,173.35715056714022,134.54634777245553,6.947895137367302,356.768119344542,0
6.330732765446402,166.73800899675925,183.97199408096023,8.076426482257103,333.7757766108134,0
7.080794504276819,181.29612506605463,234.3390177406979,7.729588419260772,333.7757766108134,0
7.76414261000218,186.13243188501767,259.2607564258105,8.011206635842331,333.7757766108134,0
8.237142633897012,190.059694941258,200.1539810593454,8.385216673487097,356.0917613374257,0
5.6792341150880805,188.18869614919663,356.43181207759915,8.882653709374503,322.1693829985104,0
7.417570368300503,193.7718783685728,232.07092841191655,7.472115295676342,333.7757766108134,0
4.775983438506525,196.27396370686995,191.8579187714887,4.942929900651313,329.1439120958413,0
7.865094970430806,210.0392942912845,143.1062330102154,6.612899591983341,333.7757766108134,0
5.903465715091598,201.8640323463781,253.94104720299748,7.692154202402315,313.648071698207,0
7.705711006313976,178.92285762430564,184.76619165976248,8.226228135087709,334.88991057789354,0
7.815121777828159,190.3139043160345,202.29108150263173,9.186893055149625,335.6387256514536,0
6.139743031734375,168.44421445078433,238.9413600961513,9.49458169766203,318.0260869386588,0
5.041405027891031,193.16785349406788,173.423140789379,7.842974787706206,322.1069974621493,0
8.675192691679182,200.73594119781825,150.49584198812627,8.630380615158643,356.8054650244746,0
7.689358003612376,221.35688549113,302.5385110257943,6.269309000717355,320.47810589685275,0
8.57012912066282,200.07187478771368,97.82344284281312,5.661696966941969,333.7757766108134,0
5.6717623259348064,184.78184191345,175.27716725719836,5.314759315288798,339.0564796128674,0
6.624806427804383,204.342927508927,214.43264748755573,5.980401833086066,312.3152294325907,0
6.541007699013848,195.56688949362348,296.1649286932289,7.108628055021516,328.9985402091007,0
